year,category,institute_id,name,city,state,tlr,rpc,go,oi,pr,score,rank,pdf_url,graph_url
2019,Engineering,IR-E-U-0573,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,73.14,88.2,84.12,57.79,84.14,79.41,4,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0573.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/4.jpg
2019,Engineering,IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,79.07,81.79,82.56,46.61,81.35,77.57,5,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-I-1075.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/5.jpg
2019,Engineering,IR-E-U-0560,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand,75.05,75.9,89.84,58.65,54.61,74.57,6,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0560.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/6.jpg
2019,Engineering,IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,82.55,63.6,78.45,58.86,54.49,70.87,7,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0053.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/7.jpg
2019,Engineering,IR-E-U-0013,Indian Institute of Technology Hyderabad,Hyderabad,Telangana,78.91,49.18,71.71,56.21,55.38,63.92,8,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0013.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/8.jpg
2019,Engineering,IR-E-U-0439,Anna University,Chennai,Tamil Nadu,63.17,64.13,63.24,52.66,70.13,63.12,9,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0439.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/9.jpg
2019,Engineering,IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,68.36,46.64,72.76,62.2,63.54,61.62,10,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0467.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/10.jpg
2019,Engineering,IR-E-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,Varanasi,Uttar Pradesh,68.61,45.63,77.36,53.16,47.42,59.8,11,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0701.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/11.jpg
2019,Engineering,IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,67.76,57.3,76.32,49.68,19.77,59.73,12,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0308.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/12.jpg
2019,Engineering,IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,75.66,49.17,70.18,57.3,21.29,59.35,13,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0273.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/13.jpg
2019,Engineering,IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,53.4,65.71,74.79,37.83,46.2,59.09,14,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0575.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/14.jpg
2019,Engineering,IR-E-U-0205,Indian Institute of Technology (Indian School of Mines) Dhanbad,Dhanbad,Jharkhand,63.62,59.12,70.03,38.12,35.31,58.18,15,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0205.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/15.jpg
2019,Engineering,IR-E-U-0357,National Institute of Technology Rourkela,Rourkela,Odisha,59.99,56.05,75.71,46.34,31.6,57.75,16,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0357.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/16.jpg
2019,Engineering,IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,77.5,37.78,65.03,57.3,34.78,56.8,17,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0355.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/17.jpg
2019,Engineering,IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,54.65,57.34,63.57,56.69,44.81,56.46,18,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0490.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/18.jpg
2019,Engineering,IR-E-U-0584,Indian Institute of Engineering Science and Technology,Shibpur,West Bengal,73.65,45.77,59.79,47.23,38.39,56.35,19,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0584.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/19.jpg
2019,Engineering,IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,78.61,34.57,68.06,65.65,18.72,56.0,20,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0184.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/20.jpg
2019,Engineering,IR-E-U-0237,National Institute of Technology Karnataka,Surathkal,Karnataka,59.48,41.31,75.46,50.4,48.85,55.25,21,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0237.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/21.jpg
2019,Engineering,IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,75.13,39.08,65.02,50.48,25.54,54.86,22,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0064.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/22.jpg
2019,Engineering,IR-E-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),Patiala,Punjab,69.51,44.96,67.28,55.65,13.66,54.73,23,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-I-1480.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/23.jpg
2019,Engineering,IR-E-U-0139,Indian Institute of Technology Gandhinagar,Gandhinagar,Gujarat,80.59,31.01,56.26,61.34,34.59,54.32,24,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0139.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/24.jpg
2019,Engineering,IR-E-U-0391,Birla Institute of Technology & Science,Pilani,Rajasthan,63.61,35.15,71.4,54.5,44.67,53.82,25,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0391.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/25.jpg
2019,Engineering,IR-E-U-0025,National Institute of Technology Warangal,Warangal,Telangana,68.19,31.77,72.5,54.98,32.17,53.21,26,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0025.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/26.jpg
2019,Engineering,IR-E-U-0108,Jamia Millia Islamia,New Delhi,Delhi,64.25,42.18,75.11,50.9,10.88,53.13,27,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0108.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/27.jpg
2019,Engineering,IR-E-U-0263,National Institute of Technology Calicut,Kozhikode,Kerala,63.47,28.22,77.01,61.09,36.71,52.69,28,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0263.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/28.jpg
2019,Engineering,IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,76.84,29.22,64.57,60.1,16.27,52.37,29,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0378.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/29.jpg
2019,Engineering,IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,77.52,22.75,61.95,56.2,40.33,52.12,30,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0255.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/30.jpg
2019,Engineering,IR-E-U-0334,Visvesvaraya National Institute of Technology,Nagpur,Maharashtra,64.81,40.49,65.09,57.66,8.92,51.27,31,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0334.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/31.jpg
2019,Engineering,IR-E-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,71.35,26.31,66.43,60.53,17.65,50.39,32,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0363.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/32.jpg
2019,Engineering,IR-E-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,66.84,35.8,57.78,52.0,25.54,50.1,33,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0202.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/33.jpg
2019,Engineering,IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,60.27,28.07,72.07,53.38,37.22,49.97,34,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0098.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/34.jpg
2019,Engineering,IR-E-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,69.51,41.27,48.29,56.32,5.07,49.03,35,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0497.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/35.jpg
2019,Engineering,IR-E-U-0473,SRM Institute of Science and Technology,Chennai,Tamil Nadu,59.85,33.4,63.04,62.18,21.53,48.95,36,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0473.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/36.jpg
2019,Engineering,IR-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kancheepuram,Tamil Nadu,69.13,28.51,63.63,52.66,16.55,48.94,37,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-C-16604.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/37.jpg
2019,Engineering,IR-E-U-0476,Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu,65.79,31.04,64.66,56.42,12.14,48.83,38,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0476.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/38.jpg
2019,Engineering,IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,53.08,34.19,73.4,52.49,26.21,48.73,39,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0014.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/39.jpg
2019,Engineering,IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,69.39,39.46,53.28,32.1,12.14,47.74,40,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0496.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/40.jpg
2019,Engineering,IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,61.36,36.64,58.47,51.21,13.66,47.58,41,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0172.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/41.jpg
2019,Engineering,IR-E-U-0530,Motilal Nehru National Institute of Technology,Allahabad,Uttar Pradesh,63.13,28.38,65.55,49.49,19.77,47.49,42,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0530.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/42.jpg
2019,Engineering,IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,68.43,20.68,53.91,62.59,35.31,47.31,43,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-C-7252.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/43.jpg
2019,Engineering,IR-E-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,68.97,17.4,53.37,48.73,58.35,47.28,44,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-C-37013.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/44.jpg
2019,Engineering,IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,71.2,28.65,55.01,49.64,12.14,47.13,45,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0017.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/45.jpg
2019,Engineering,IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,52.84,36.16,63.3,46.54,24.63,46.47,46,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0577.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/46.jpg
2019,Engineering,IR-E-U-0474,Sathyabama Institute of Science and Technology,Chennai,Tamil Nadu,61.42,28.29,62.26,61.93,5.07,46.07,47,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0474.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/47.jpg
2019,Engineering,IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,65.59,19.17,61.6,68.5,13.36,45.94,48,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0356.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/48.jpg
2019,Engineering,IR-E-C-41593,College of Engineering,Pune,Maharashtra,58.17,26.17,64.17,51.79,25.77,45.89,49,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-C-41593.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/49.jpg
2019,Engineering,IR-E-U-0395,Indian Institute of Technology Jodhpur,Jodhpur,Rajasthan,67.68,23.44,57.02,63.26,6.86,45.75,50,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0395.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/50.jpg
2019,Engineering,IR-E-U-0055,National Institute of Technology Silchar,Silchar,Assam,61.31,29.86,61.71,47.42,11.83,45.61,51,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0055.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/51.jpg
2019,Engineering,IR-E-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,70.88,21.8,58.27,56.06,3.19,45.38,52,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0020.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/52.jpg
2019,Engineering,IR-E-U-0410,Malviya National Institute of Technology,Jaipur,Rajasthan,55.73,38.2,58.34,46.63,6.86,45.2,53,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0410.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/53.jpg
2019,Engineering,IR-E-U-0078,Panjab University,Chandigarh,Chandigarh,41.83,50.63,51.81,44.72,10.24,43.59,54,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0078.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/54.jpg
2019,Engineering,IR-E-U-0105,Indraprastha Institute of Information Technology,New Delhi,Delhi,56.55,24.08,69.36,41.49,12.76,43.49,55,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0105.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/55.jpg
2019,Engineering,IR-E-C-26794,Thiagarajar College of Engineering,Madurai,Tamil Nadu,61.68,18.98,56.74,49.23,29.2,43.38,56,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-C-26794.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/56.jpg
2019,Engineering,IR-E-U-0297,Defence Institute of Advanced Technology,Pune,Maharashtra,66.68,32.43,41.05,47.69,5.8,43.29,57,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0297.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/57.jpg
2019,Engineering,IR-E-U-0149,Sardar Vallabhbhai National Institute of Technology,Surat,Gujarat,51.01,27.6,60.91,51.3,9.92,41.88,58,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0149.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/58.jpg
2019,Engineering,IR-E-C-24004,College of Engineering Visakhapatnam,Visakhapatnam,Andhra Pradesh,65.78,7.41,67.66,55.88,6.51,41.72,59,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-C-24004.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/59.jpg
2019,Engineering,IR-E-U-0189,National Institute of Technology Hamirpur,Hamirpur,Himachal Pradesh,54.71,23.0,60.48,52.12,8.59,41.48,60,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0189.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/60.jpg
2019,Engineering,IR-E-U-0458,Kalasalingam Academy of Research and Higher Education,Srivilliputtur,Tamil Nadu,67.6,14.08,53.96,55.7,3.95,41.26,61,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0458.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/61.jpg
2019,Engineering,IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,53.27,24.05,66.59,40.74,3.95,40.98,62,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0284.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/62.jpg
2019,Engineering,IR-E-C-1269,R. V. College of Engineering,Bengaluru,Karnataka,63.58,10.81,60.99,50.62,13.06,40.88,63,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-C-1269.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/63.jpg
2019,Engineering,IR-E-C-1331,M. S. Ramaiah Institute of Technology,Bengaluru,Karnataka,62.87,8.61,60.49,56.32,13.66,40.54,64,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-C-1331.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/64.jpg
2019,Engineering,IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,54.81,14.26,61.96,55.76,18.19,40.51,65,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0221.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/65.jpg
2019,Engineering,IR-E-S-8931,National Institute of Industrial Engineering,Mumbai,Maharashtra,64.8,4.46,67.54,57.18,4.7,40.48,66,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-S-8931.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/66.jpg
2019,Engineering,IR-E-U-0619,National Institute of Technology Meghalaya,Shillong,Meghalaya,65.85,18.2,44.33,58.13,4.33,40.32,67,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0619.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/67.jpg
2019,Engineering,IR-E-C-36969,Coimbatore Institute of Technology,Coimbatore,Tamil Nadu,63.46,9.75,50.95,46.48,32.94,40.1,68,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-C-36969.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/68.jpg
2019,Engineering,IR-E-C-1262,B. M. S. College of Engineering,Bengaluru,Karnataka,62.0,8.01,58.99,53.02,15.71,39.67,69,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-C-1262.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/69.jpg
2019,Engineering,IR-E-U-0493,National Institute of Technology Agartala,Agratala,Tripura,58.62,20.58,49.02,52.46,7.22,39.53,70,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0493.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/70.jpg
2019,Engineering,IR-E-C-43708,College of Engineering,Thiruvananthapuram,Kerala,59.95,8.9,60.96,49.4,16.27,39.42,71,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-C-43708.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/71.jpg
2019,Engineering,IR-E-U-0460,Karunya Institute of Technology and Sciences,Coimbatore,Tamil Nadu,55.46,18.11,49.4,55.47,18.72,39.37,72,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0460.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/72.jpg
2019,Engineering,IR-E-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,49.91,30.6,50.2,46.25,3.95,39.21,73,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0099.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/73.jpg
2019,Engineering,IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,56.46,20.11,54.48,49.4,2.81,39.09,74,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0092.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/74.jpg
2019,Engineering,IR-E-U-0286,"Pandit Dwarka Prasad Mishra Indian Institute of Information Technology, Design and Manufacturing (IIITDM) Jabalpur",Jabalpur,Madhya Pradesh,44.76,28.02,60.95,45.9,3.19,38.94,75,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0286.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/75.jpg
2019,Engineering,IR-E-C-6581,Pondicherry Engineering College,Puducherry,Pondicherry,59.92,18.37,46.02,44.74,13.96,38.56,76,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-C-6581.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/76.jpg
2019,Engineering,IR-E-C-36926,Kumaraguru College of Technology,Coimbatore,Tamil Nadu,61.09,8.59,57.4,45.64,15.99,38.55,77,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-C-36926.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/77.jpg
2019,Engineering,IR-E-U-0080,PEC University of Technology,Chandigarh,Chandigarh,49.83,12.62,61.98,56.49,16.27,38.42,78,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0080.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/78.jpg
2019,Engineering,IR-E-C-1297,Siddaganga Institute of Technology,Tumkur,Karnataka,60.4,11.37,56.07,50.84,1.63,37.98,79,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-C-1297.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/79.jpg
2019,Engineering,IR-E-U-0522,Jaypee Institute of Information Technology,Noida,Uttar Pradesh,47.52,18.18,56.0,53.57,15.99,37.87,80,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0522.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/80.jpg
2019,Engineering,IR-E-U-0267,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,Gwalior,Madhya Pradesh,46.9,20.12,58.51,56.86,3.19,37.82,81,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0267.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/81.jpg
2019,Engineering,IR-E-U-0516,Indian Institute of Information Technology Allahabad,Allahabad,Uttar Pradesh,42.66,16.38,68.86,45.45,17.1,37.74,82,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0516.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/82.jpg
2019,Engineering,IR-E-C-27616,University College of Engineering,Hyderabad,Telangana,60.92,3.78,65.43,50.24,1.63,37.68,83,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-C-27616.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/83.jpg
2019,Engineering,IR-E-U-0507,Dayalbagh Educational Institute,Agra,Uttar Pradesh,60.92,6.98,53.07,51.8,14.26,37.59,84,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0507.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/84.jpg
2019,Engineering,IR-E-U-0201,Shri Mata Vaishno Devi University,Katra,Jammu and Kashmir,64.84,15.99,45.8,37.52,1.63,37.32,85,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0201.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/85.jpg
2019,Engineering,IR-E-U-0489,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,Chennai,Tamil Nadu,53.49,25.53,37.45,57.83,2.41,37.22,86,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0489.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/86.jpg
2019,Engineering,IR-E-U-0620,National Institute of Technology Goa,Ponda,Goa,59.23,12.79,50.17,48.37,5.8,37.06,87,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-U-0620.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/87.jpg
2019,Engineering,IR-E-C-27058,Mepco Schlenk Engineering College,Sivakasi,Tamil Nadu,51.38,16.75,51.01,48.21,14.55,36.92,88,https://www.nirfindia.org/nirfpdfcdn/2019/pdf/ENGINEERING/IR-E-C-27058.pdf,https://www.nirfindia.org/nirfpdfcdn/2019/graph/Engineering/88.jpg
