year,category,band,institute_id,name,city,state
2020,Engineering,101-150,,Madanapalle Institute of Technology & Science,Chittoor Dist,Andhra Pradesh
2020,Engineering,101-150,,Mahatma Gandhi Institute of Technology,Hyderabad,Telangana
2020,Engineering,101-150,,Malla Reddy Engineering College for Women,Hyderabad,Telangana
2020,Engineering,101-150,,Narula Institute of Technology,Kolkata,West Bengal
2020,Engineering,101-150,,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir
2020,Engineering,101-150,,Noida Institute of Engineering & Technology,Greater Noida,Uttar Pradesh
2020,Engineering,101-150,,Panimalar Engineering College,Thiruvallur,Tamil Nadu
2020,Engineering,101-150,,Prasad V Potluri Siddhartha Institue of Technology,Vijayawada,Andhra Pradesh
2020,Engineering,101-150,,"PSNA College of Engineering and Technology, Dindigul",Dindigul,Tamil Nadu
2020,Engineering,101-150,,R. M. D Engineering College,Thiruvallur,Tamil Nadu
2020,Engineering,101-150,,R. V. R. & J. C. College of Engineering,Guntur,Andhra Pradesh
2020,Engineering,101-150,,Rajalakshmi Institute of Technology,Thiruvallur,Tamil Nadu
2020,Engineering,101-150,,Reva University,Bengaluru,Karnataka
2020,Engineering,101-150,,S. D. M. College of Engineering & Technology,Dharwad,Karnataka
2020,Engineering,101-150,,Sardar Patel College of Engineering,Mumbai,Maharashtra
2020,Engineering,101-150,,Saveetha Engineering College,Sriperumbudur,Tamil Nadu
2020,Engineering,101-150,,SCTR's Pune Institute of Computer Technology,Pune,Maharashtra
2020,Engineering,101-150,,Shri G. S. Institute of Technology & Science,Indore,Madhya Pradesh
2020,Engineering,101-150,,Shri Vile Parle Kelavani Mandal`s  Dwarkadas J. Sanghvi College of Engineering,Mumbai Suburban,Maharashtra
2020,Engineering,101-150,,Sreenidi Institute of Science &Technology,Rangareddy,Telangana
2020,Engineering,101-150,,Sri Venkateswara College of Engineering & Technology,Chittoor,Andhra Pradesh
2020,Engineering,101-150,,Thadomal Shahani Engineering College,Mumbai,Maharashtra
2020,Engineering,101-150,,Thakur College of Engineering & Technology,Mumbai,Maharashtra
2020,Engineering,101-150,,TKM College of Engineering,Kollam,Kerala
2020,Engineering,101-150,,"Vels Institute of Science, Technology & Advanced Studies (VISTAS)",Chennai,Tamil Nadu
2020,Engineering,101-150,,Vignan Institute of Technology and Science,Yadadri-Bhuvangiri,Telangana
2020,Engineering,151-200,,A M C College of Engineering,Bengaluru,Karnataka
2020,Engineering,151-200,,Ajay Kumar Garg Engineering College,Ghaziabad,Uttar Pradesh
2020,Engineering,151-200,,Ambedkar Institute of Advanced Communication Technologies and Research,Delhi,Delhi
2020,Engineering,151-200,,Bengal Institute of Technology,Kolkata,West Bengal
2020,Engineering,151-200,,Bhagwan Parshuram Institute of Technology,Delhi,Delhi
2020,Engineering,151-200,,Bharati Vidyapeeth's College of Engineering,New Delhi,Delhi
2020,Engineering,151-200,,Bhilai Institute of Technology,Durg,Chhattisgarh
2020,Engineering,151-200,,Birla Vishvakarma Mahavidyalaya,Vallabh Vidyanagar,Gujarat
2020,Engineering,151-200,,CMR College of Engineering & Technology,Hyderabad,Telangana
2020,Engineering,151-200,,Dr. Ambedkar Institute of Technology,Bengaluru,Karnataka
2020,Engineering,151-200,,Dr. Mahalingam College of Engineering and Technology,Pollachi,Tamil Nadu
2020,Engineering,151-200,,Fr. Conceicao Rodrigues College of Engineering,Mumbai,Maharashtra
2020,Engineering,151-200,,Galgotias University,Gautam Budh Nagar,Uttar Pradesh
2020,Engineering,151-200,,Gandhi Engieering College (GEC),Bhubaneswar,Odisha
2020,Engineering,151-200,,Godavari Institute of Engineering & Technology,Rajahmundry,Andhra Pradesh
2020,Engineering,151-200,,Government College of Engineering,Salem,Tamil Nadu
2020,Engineering,151-200,,Guru Nanak Dev Engineering College,Ludhiana,Punjab
2020,Engineering,151-200,,JIS College of Engineering,Kalyani,West Bengal
2020,Engineering,151-200,,JSS Academy of Technical Education,Bengaluru,Karnataka
2020,Engineering,151-200,,Jyothy Institute of Technology,Bengaluru,Karnataka
2020,Engineering,151-200,,K. J. Somaiya Institute of Engineering & Information Technology,Mumbai,Maharashtra
2020,Engineering,151-200,,Kamaraj College of Engineering & Technology,Madurai,Tamil Nadu
2020,Engineering,151-200,,Karpagam College of Engineering,Coimbatore,Tamil Nadu
2020,Engineering,151-200,,Lakshmi Narain College of Technology,BHOPAL,Madhya Pradesh
2020,Engineering,151-200,,M. G. R. Educational and Research Institute,Chennai,Tamil Nadu
2020,Engineering,151-200,,Maharaja Agrasen Institute of Technology,Delhi,Delhi
2020,Engineering,151-200,,Maharaja Surajmal Institute of Technology,New Delhi,Delhi
2020,Engineering,151-200,,Meenakshi Sundararajan Engineering College,Chennai,Tamil Nadu
2020,Engineering,151-200,,MLR Institute of Technology,Hyderabad,Telangana
2020,Engineering,151-200,,MVSR Engineering College,HYDERABAD,Telangana
2020,Engineering,151-200,,National Institute of Technology Delhi,Delhi,Delhi
2020,Engineering,151-200,,Netaji Subhash Engineering College,Kolkata,West Bengal
2020,Engineering,151-200,,Prof. Ram Meghe Institute of Technology & Research,Badnera Amravati,Maharashtra
2020,Engineering,151-200,,R. M. K. College of Engineering and Technology,Thiruvallur,Tamil Nadu
2020,Engineering,151-200,,R. N. S. Institute of Technology,Bengaluru,Karnataka
2020,Engineering,151-200,,Rajagiri School of Engineering and Technology,Ernakulam,Kerala
2020,Engineering,151-200,,Rajeev Gandhi Memorial College of Engineering and Technology,Nandyal,Andhra Pradesh
2020,Engineering,151-200,,Sagi Rama Krishnam Raju Engineering College,Bhimavaram,Andhra Pradesh
2020,Engineering,151-200,,Shah & Anchor Kutchhi Engineering College,Mumbai Suburban,Maharashtra
2020,Engineering,151-200,,Shri Shankaracharya Group of Institutions,Bhilai,Chhattisgarh
2020,Engineering,151-200,,Siddhartha Institute of Technology & Science,HYDERABAD,Telangana
2020,Engineering,151-200,,Sikkim Manipal Institute of Technology (SMIT),Rangpo,Sikkim
2020,Engineering,151-200,,Sir M Visvesvaraya Institute of Technology,Bengaluru,Karnataka
2020,Engineering,151-200,,SNS College of Technology,Coimbatore,Tamil Nadu
2020,Engineering,151-200,,Sri Padmavathi Mahila Visva Vidyalayam,Tirupathi,Andhra Pradesh
2020,Engineering,151-200,,St. Martin's Engineering College,Secunderabad,Telangana
2020,Engineering,151-200,,The Oxford College of Engineering,Bengaluru,Karnataka
2020,Engineering,151-200,,University College of Technology (Autonomous),Hyderabad,Telangana
2020,Engineering,151-200,,Velammal Engineering College,Chennai,Tamil Nadu
2020,Overall,101-150,,Assam University,Silchar,Assam
2020,Overall,101-150,,Central University of Kerala,Kasaragod,Kerala
2020,Overall,101-150,,Central University of Punjab,Bathinda,Punjab
2020,Overall,101-150,,Central University of Tamil Nadu,Tiruvarur,Tamil Nadu
2020,Overall,101-150,,Chettinad Academy of Research and Education,Kanchipuram District,Tamil Nadu
2020,Overall,101-150,,College of Engineering Pune,Pune,Maharashtra
2020,Overall,101-150,,D. Y. Patil Educational Society,Kolhapur,Maharashtra
2020,Overall,101-150,,Dayalbagh Educational Institute,Agra,Uttar Pradesh
2020,Overall,101-150,,Dibrugarh University,Dibrugarh,Assam
2020,Overall,101-150,,Dr. Babasaheb Ambedkar Marathwada University,Aurangabad,Maharashtra
2020,Overall,101-150,,Gandhi Institute of Technology and Management,Visakhapatnam,Andhra Pradesh
2020,Overall,101-150,,Goa University,Goa,Goa
2020,Overall,101-150,,Graphic Era University,Dehradun,Uttarakhand
2020,Overall,101-150,,Guru Gobind Singh Indraprastha University,New Delhi,Delhi
2020,Overall,101-150,,Guru Jambheshwar University of Science and Technology,Hisar,Haryana
2020,Overall,101-150,,International Institute of Information Technology Hyderabad,Hyderabad,Telangana
2020,Overall,101-150,,Jain University,Bengluru,Karnataka
2020,Overall,101-150,,Kalasalingam Academy of Research and Higher Education,Srivilliputtur,Tamil Nadu
2020,Overall,101-150,,Kalyani University,Kalyani,West Bengal
2020,Overall,101-150,,Karunya Institute of Technology and Sciences,Coimbatore,Tamil Nadu
2020,Overall,101-150,,KLE Academy of Higher Education and Research,Belagavi,Karnataka
2020,Overall,101-150,,Krishna Institute of Medical Sciences,Karad,Maharashtra
2020,Overall,101-150,,Kumaraguru College of Technology,Coimbatore,Tamil Nadu
2020,Overall,101-150,,Kuvempu University,Shimoga,Karnataka
2020,Overall,101-150,,Maharishi Markandeshwar,Ambala,Haryana
2020,Overall,101-150,,Maharshi Dayanand University,Rohtak,Haryana
2020,Overall,101-150,,Mangalore University,Mangalore,Karnataka
2020,Overall,101-150,,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh
2020,Overall,101-150,,Meenakshi Academy of Higher Education and Research,Chennai,Tamil Nadu
2020,Overall,101-150,,Narayana Medical College,Sri Potti Sriramulu Nellore,Andhra Pradesh
2020,Overall,101-150,,National Institute of Industrial Engineering,Mumbai,Maharashtra
2020,Overall,101-150,,National Institute of Technology Raipur,Raipur,Chhattisgarh
2020,Overall,101-150,,NITTE,Mangaluru,Karnataka
2020,Overall,101-150,,Padmashree Dr. D. Y. Patil Vidyapeeth,Mumbai,Maharashtra
2020,Overall,101-150,,Periyar University,Salem,Tamil Nadu
2020,Overall,101-150,,Pt. Ravishankar Shukla University,Raipur,Chhattisgarh
2020,Overall,101-150,,Punjabi University,Patiala,Punjab
2020,Overall,101-150,,Rajiv Gandhi University,Itanagar,Arunachal Pradesh
2020,Overall,101-150,,Shri Mata Vaishno Devi University,Katra,Jammu and Kashmir
2020,Overall,101-150,,Sri Balaji Vidyapeeth Mahatma Gandhi Medical College Campus,Puducherry,Pondicherry
2020,Overall,101-150,,Sri Sathya Sai Institute of Higher Learning,Anantapur,Andhra Pradesh
2020,Overall,101-150,,Sri Venkateswara Institute of Medical Sciences,Tirupati,Andhra Pradesh
2020,Overall,101-150,,The Gandhigram Rural Institute,Gandhigram,Tamil Nadu
2020,Overall,101-150,,The University of Burdwan,Bardhaman,West Bengal
2020,Overall,101-150,,Thiagarajar College of Engineering,Madurai,Tamil Nadu
2020,Overall,101-150,,Utkal University,Bhubaneswar,Odisha
2020,Overall,101-150,,"Vignan's Foundation for Science, Technology & Research",Guntur,Andhra Pradesh
2020,Overall,101-150,,Visvesvaraya Technological University,Belgaum,Karnataka
2020,Overall,101-150,,Yenepoya University,Mangaluru,Karnataka
2020,Overall,151-200,,Amity University,"Gurugram, Haryana",Haryana
2020,Overall,151-200,,Amity University,Jaipur,Rajasthan
2020,Overall,151-200,,Annamalai University,Annamalainagar,Tamil Nadu
2020,Overall,151-200,,Anurag Group of Institutions,Hyderabad,Telangana
2020,Overall,151-200,,Avinashilingam Institute for Home Science & Higher Education for Women,Coimbatore,Tamil Nadu
2020,Overall,151-200,,Babasheb Bhimrao Ambedkar University,Lucknow,Uttar Pradesh
2020,Overall,151-200,,Coimbatore Institute of Technology,Coimbatore,Tamil Nadu
2020,Overall,151-200,,Dharmsinh Desai University,Nadiad,Gujarat
2020,Overall,151-200,,English & Foreign Languages University,Hyderabad,Telangana
2020,Overall,151-200,,Government College of Technology,Coimbatore,Tamil Nadu
2020,Overall,151-200,,Indraprastha Institute of Information Technology Delhi,New Delhi,Delhi
2020,Overall,151-200,,Jawaharlal Nehru Technological University,Anantapur,Andhra Pradesh
2020,Overall,151-200,,Jaypee Institute of Information Technology,Noida,Uttar Pradesh
2020,Overall,151-200,,Jaypee University of Information Technology,Solan,Himachal Pradesh
2020,Overall,151-200,,JSS Science and Technology University,Mysuru,Karnataka
2020,Overall,151-200,,KLE Technological University,Dharwad,Karnataka
2020,Overall,151-200,,Konaseema Institute of Medical Sciences Research Foundation,Amalapuram,Andhra Pradesh
2020,Overall,151-200,,Kurukshetra University,Kurukshetra,Haryana
2020,Overall,151-200,,M. G. R. Educational and Research Institute,Chennai,Tamil Nadu
2020,Overall,151-200,,Maharaja Sayajirao University of Baroda,Vadodara,Gujarat
2020,Overall,151-200,,Manipur University,Imphal,Manipur
2020,Overall,151-200,,Mepco Schlenk Engineering College,Sivakasi,Tamil Nadu
2020,Overall,151-200,,MGM Institute of Health Sciences,Navi Mumbai,Maharashtra
2020,Overall,151-200,,N M A M Institute of Technology,"Nitte,
                                                Udupi",Karnataka
2020,Overall,151-200,,Nagaland University,Zunheboto,Nagaland
2020,Overall,151-200,,National Institute of Technology Hamirpur,Hamirpur,Himachal Pradesh
2020,Overall,151-200,,National Institute of Technology Patna,Patna,Bihar
2020,Overall,151-200,,Nirma University,Ahmedabad,Gujarat
2020,Overall,151-200,,P E S College of Engineering,Mandya,Karnataka
2020,Overall,151-200,,PES University,Bengaluru,Karnataka
2020,Overall,151-200,,Pravara Institute of Medical Sciences,Ahmednagar,Maharashtra
2020,Overall,151-200,,Presidency University,Kolkata,West Bengal
2020,Overall,151-200,,PSGR Krishnammal College for Women,Coimbatore,Tamil Nadu
2020,Overall,151-200,,Rabindranath Tagore University,Raisen,Madhya Pradesh
2020,Overall,151-200,,Shivaji University,Kolhapur,Maharashtra
2020,Overall,151-200,,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh
2020,Overall,151-200,,Shri Ramdeobaba College of Engineering and Management,Nagpur,Maharashtra
2020,Overall,151-200,,Sikkim Manipal University,Gangtok,Sikkim
2020,Overall,151-200,,SR Engineering College,Warangal,Telangana
2020,Overall,151-200,,Sri Devraj Urs Academy of Higher Education and Research,Kolar,Karnataka
2020,Overall,151-200,,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu
2020,Overall,151-200,,Sri Krishna College of Technology,Coimbatore,Tamil Nadu
2020,Overall,151-200,,Sri Sairam Engineering College,Kancheepuram,Tamil Nadu
2020,Overall,151-200,,Tumkur University,Tumkur,Karnataka
2020,Overall,151-200,,Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering and Technology,Hyderabad,Telangana
2020,Overall,151-200,,Vardhaman College of Engineering,Rangareddy,Telangana
2020,Overall,151-200,,Veer Surendra Sai University of Technology,Burla,Odisha
2020,Overall,151-200,,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,Chennai,Tamil Nadu
2020,Overall,151-200,,Velagapudi Ramakrishna Siddhartha Engineering College,Vijayawada,Andhra Pradesh
2020,Overall,151-200,,Vinayaka Mission's Research Foundation,Salem,Tamil Nadu
2020,College,101-150,,A. V. C. College,Nagapattinam,Tamil Nadu
2020,College,101-150,,Anna Adarsh College for Women,Chennai,Tamil Nadu
2020,College,101-150,,Auxilium College,Vellore,Tamil Nadu
2020,College,101-150,,Bharathi Womens College,Chennai,Tamil Nadu
2020,College,101-150,,Bharathidasan Government College for Women,Puducherry,Pondicherry
2020,College,101-150,,Catholicate College,Pathanamthitta,Kerala
2020,College,101-150,,Christ College,Thrissur,Kerala
2020,College,101-150,,CMS College,Kottayam,Kerala
2020,College,101-150,,D. A. V. College,Chandigarh,Chandigarh
2020,College,101-150,,Dr Ambedkar Government Arts College,Chennai,Tamil Nadu
2020,College,101-150,,Dr. S. N. S. Rajalakshmi College of Arts and Science,Coimbatore,Tamil Nadu
2020,College,101-150,,Goswami Ganesh Dutta S.D. College,Chandigarh,Chandigarh
2020,College,101-150,,Government Arts College,Kumbakonam,Tamil Nadu
2020,College,101-150,,Government Arts College,Udumalpet,Tamil Nadu
2020,College,101-150,,Government Arts College,Salem,Tamil Nadu
2020,College,101-150,,Government College,Rajahmundry,Andhra Pradesh
2020,College,101-150,,"Government College of Arts, Science and Commerce",Marcela,Goa
2020,College,101-150,,Government Institute of Forensic Science,Nagpur,Maharashtra
2020,College,101-150,,Government Victoria College,Palakkad,Kerala
2020,College,101-150,,Holy Cross College,Kanyakumari,Tamil Nadu
2020,College,101-150,,Institute of Science & Technology for Advanced Studies & Research (ISTAR) College,Vallabh Vidyanagar,Gujarat
2020,College,101-150,,Justice Basher Ahmed Sayeed College for Women,Chennai,Tamil Nadu
2020,College,101-150,,Kalindi College,Delhi,Delhi
2020,College,101-150,,Lakshmi Bai College,Delhi,Delhi
2020,College,101-150,,Maharaja's College,Ernakulam,Kerala
2020,College,101-150,,Mar Athanasius College,Kothamangalam,Kerala
2020,College,101-150,,Marian College,Kuttikanam,Kerala
2020,College,101-150,,MS Ramaiah College of Arts Science & Commerce,Bengaluru,Karnataka
2020,College,101-150,,N. G. M. College,Coimbatore,Tamil Nadu
2020,College,101-150,,National College,Tiruchirappalli,Tamil Nadu
2020,College,101-150,,Nirmala College for Women,Coimbatore,Tamil Nadu
2020,College,101-150,,Nirmalagiri College,Kannur,Kerala
2020,College,101-150,,Pachhunga University College,Aizawl,Mizoram
2020,College,101-150,,Rathinam College of Arts and Science,Coimbatore,Tamil Nadu
2020,College,101-150,,Sarah Tucker College,Tirunelveli,Tamil Nadu
2020,College,101-150,,Scottish Church College,Kolkata,West Bengal
