year,category,band,institute_id,name,city,state
2025,Overall,,,"SACRED HEART INSTITUTE OF MANAGAMENT AND TECHNOLOGY, SITAPUR",SITAPUR,Uttar Pradesh
2025,Overall,,,Sadakathullah Appa College,Tirunelveli,Tamil Nadu
2025,Overall,,,Sadguru Gadge Maharaja College,Satara,Maharashtra
2025,Overall,,,Sadhan Chandra Mahavidyalaya,South Twenty Four Parganas,West Bengal
2025,Overall,,,Sadhu Vaswani Institute of Management Studies for Girls,Pune,Maharashtra
2025,Overall,,,Sadiya College P.O. Sadiya,Chapakhowa,Assam
2025,Overall,,,SAFI Institute of Advanced Study,Malappuram,Kerala
2025,Overall,,,Sagar Institute of Research & Technology Excellence,Bhopal,Madhya Pradesh
2025,Overall,,,"Sagar Institute of Science & Technology, Gandhi Nagar, Pipalner Near
                                                Airport, Jaipur Road, NH 12, Bhopal - 462036",Bhopal,Madhya Pradesh
2025,Overall,,,Sagar Mahavidyalaya,Gangasagar,West Bengal
2025,Overall,,,SAGE University Indore,Indore,Madhya Pradesh
2025,Overall,,,Sagi Ramakrishnam Raju Engineering College,Bhimavaram,Andhra Pradesh
2025,Overall,,,Sahrdaya College of Engineering & Technology,Kodakara,Kerala
2025,Overall,,,SAHRDAYA INSTITUTE OF MANAGEMENT STUDIES,Thrissur,Kerala
2025,Overall,,,Sahyadri College of Engineering & Management,Mangaluru,Karnataka
2025,Overall,,,"Sahyadri Shaikshan Seva Mandals College of Arts and Commerce at
                                                Juchandra Tal Vasai Dist Thane 401 202",Vasai Virar,Maharashtra
2025,Overall,,,Sai College Bhilai,Bhilai,Chhattisgarh
2025,Overall,,,Sai Rajeswari Institute Of Technology,Proddatur,Andhra Pradesh
2025,Overall,,,Sai Spurthy Institute of Technology,Khammam,Telangana
2025,Overall,,,"Saibalaji Education Societys International Institute Of Management And
                                                Human Resource Development For Women, Pune",Pune,Maharashtra
2025,Overall,,,"SAINA INTERNATIOAL COLLEGE, KATNI",KATNI,Madhya Pradesh
2025,Overall,,,"Saini College (Co.-Edu.),Rohtak. (SFS)",ROHTAK,Haryana
2025,Overall,,,"Saint Mary College, Vidisha",vidisha,Madhya Pradesh
2025,Overall,,,Saintgits College of Engineering,Kottayam,Kerala
2025,Overall,,,Sakshi Malik Govt. College Mokhra (Rohtak),Rohtak,Haryana
2025,Overall,,,Salem Sowdeswari College,Salem,Tamil Nadu
2025,Overall,,,Salesian College (Siliguri Campus),Siliguri,West Bengal
2025,Overall,,,Salesian College of Higher Education,Dimapur,Nagaland
2025,Overall,,,Samastipur College,Samastipur,Bihar
2025,Overall,,,Samata College,Visakhapatnam,Andhra Pradesh
2025,Overall,,,"Sambalpur University, Sambalpur",Sambalpur,Odisha
2025,Overall,,,Sambhram Institute of Technology,Bangalore,Karnataka
2025,Overall,,,"Sampurnanand Sanskrit Vishwavidyalaya, Varanasi",Varanasi,Uttar Pradesh
2025,Overall,,,"Samrat Prithviraj Chauhan Government College, Ajmer",Ajmer,Rajasthan
2025,Overall,,,Samskruti College of Engineering & Technology,Rangareddy,Telangana
2025,Overall,,,Samskruti College of Pharmacy,Hyderabad,Telangana
2025,Overall,,,"Sanatan Dharma Government College, Beawar",Beawar,Rajasthan
2025,Overall,,,Sandan Lal Sanwal Das Khanna Mahila Mahavidyalaya,Prayagraj,Uttar Pradesh
2025,Overall,,,Sangam University,Bhilwara,Rajasthan
2025,Overall,,,Sangameshwar College,Solapur,Maharashtra
2025,Overall,,,SANGOLA COLLEGE SANGOLA DIST-SOLAPUR,Solapur,Maharashtra
2025,Overall,,,SANJAY GHODAWAT UNIVERSITY,Kolhapur,Maharashtra
2025,Overall,,,Sanjeevani College of Physiotherapy,Sangareddy,Telangana
2025,Overall,,,Sanjivani College of Pharmaceutical Education and Research,Kopargaon,Maharashtra
2025,Overall,,,"Sanjivani Mahavidyalaya, Chapoli, Tq. Chakur",Latur,Maharashtra
2025,Overall,,,"Sanjivani Rural Education Society`s Sanjivani Arts, Commerce and Science
                                                College",Kopargaon,Maharashtra
2025,Overall,,,SANJIVANI RURAL EDUCATION SOCIETY'S COLLEGE OF ENGINEERING,Kopargaon,Maharashtra
2025,Overall,,,"Sankalchand Patel University, Visnagar",Visnagar,Gujarat
2025,Overall,,,Sankara College of Science and Commerce,Coimbatore,Tamil Nadu
2025,Overall,,,Sanketika Vidya Parishad Engineering College,Visakhapatnam,Andhra Pradesh
2025,Overall,,,Sanmati Engineering College,Sawargaon,Maharashtra
2025,Overall,,,Sanskar College of Engineering & Technology,HAPUR,Uttar Pradesh
2025,Overall,,,Sanskriti University,MATHURA,Uttar Pradesh
2025,Overall,,,Sant Baba Bhag Singh University,Jalandhar,Punjab
2025,Overall,,,"Sant Bhagwanbaba Kala Mahavidyalaya , Sindkhed raja,",Sindkhed Raja,Maharashtra
2025,Overall,,,Sant Dnyaneshwar Mahavidyalya Soegaon,Soegaon,Maharashtra
2025,Overall,,,Sant Gadge Baba Amravati University,Amaravati,Maharashtra
2025,Overall,,,"SANT GAJANAN MAHARAJ COLLEGE OF ENGINEERING, KOLHAPUR",Mahagaon,Maharashtra
2025,Overall,,,SANT GAJANAN MAHARAJ COLLEGE OF PHARMACY,Kolhapur,Maharashtra
2025,Overall,,,Sant Longowal Institute of Engineering & Technology,Longowal,Punjab
2025,Overall,,,Santal Bidroha Sardha Satabarsiki Mahavidyalaya,Goaltore,West Bengal
2025,Overall,,,"Santhigiri College of Computer Sciences, Vazhithala P.O., Thodupuzha 685
                                                583",THODUPUZHA,Kerala
2025,Overall,,,SANTHIRAM COLLEGE OF PHARMACY,Nandyal,Andhra Pradesh
2025,Overall,,,Santhiram Engineering College,Nandyal,Andhra Pradesh
2025,Overall,,,Santosh University,Ghaziabad,Uttar Pradesh
2025,Overall,,,Sapatgram College,Dhubri,Assam
2025,Overall,,,Sarada College,Vijayawada,Andhra Pradesh
2025,Overall,,,"Sarah Tucker College, Perumalpuram, Palayamkottai",Tirunelveli,Tamil Nadu
2025,Overall,,,Saranathan College of Engineering,Tiruchirappalli,Tamil Nadu
2025,Overall,,,"Saraswat Vidyalayas Sridora Caculo College of Commerce & Management
                                                Studies",Mapusa,Goa
2025,Overall,,,Saraswathi Institute of Medical Sciences,Hapur,Uttar Pradesh
2025,Overall,,,SARASWATHI NARAYANAN COLLEGE,Madurai,Tamil Nadu
2025,Overall,,,Saraswati Bhuvan College of Science,Chhatrapati.Sambhajinagar,Maharashtra
2025,Overall,,,Saraswati Education Society`s Saraswati College of Engineering,Navi Mumbai,Maharashtra
2025,Overall,,,"SARASWATI HIGHER EDUCATION AND TECHNICAL COLLEGE OF ENGINEERING,
                                                VARANASI",VARANASI,Uttar Pradesh
2025,Overall,,,Saraswati Mahila Mahavidyalaya,Palwal,Haryana
2025,Overall,,,"Saraswati Vidya Bhavans College of Pharmacy Sankara Nagar Shilpada Road
                                                Sonarpada Dombivli (East) Dist Thane-421 201",Dombivli,Maharashtra
2025,Overall,,,Sardar Patel College,Chandrapur,Maharashtra
2025,Overall,,,Sardar Patel College of Engineering,Mumbai,Maharashtra
2025,Overall,,,"Sardar Patel College of Nursing, Balaghat (M.P.)",Balaghat,Madhya Pradesh
2025,Overall,,,Sardar Patel University,Vallabh Vidyanagar,Gujarat
2025,Overall,,,Sardar Patel University,Balaghat,Madhya Pradesh
2025,Overall,,,Sardar Vallabhbhai Patel International School of Textiles and Management,Coimbatore,Tamil Nadu
2025,Overall,,,Sardar Vallabhbhai Patel University of Agriculture & Technology,Meerut,Uttar Pradesh
2025,Overall,,,Sardarkrushinagar Dantiwada Agricultural University,Palanpur,Gujarat
2025,Overall,,,"Sariya College, Sariya","Suriya, Giridih",Jharkhand
2025,Overall,,,Sarsuna College,KOLKATA - 700061,West Bengal
2025,Overall,,,Sarvajanik College of Engineering & Technology,Surat,Gujarat
2025,Overall,,,Sarvajanik College of Law,Surat,Gujarat
2025,Overall,,,Sarvajanik College of Physiotherapy,Surat-395003,Gujarat
2025,Overall,,,SARVEPALLI RADHAKRISHNAN UNIVERSITY,Bhopal,Madhya Pradesh
2025,Overall,,,Sarvodaya Mahavidhyalaya Talent,Talen,Madhya Pradesh
2025,Overall,,,Sasi Institute of Technology & Engineering,Tadepalligudem,Andhra Pradesh
2025,Overall,,,Sasmira`s Institute of Management Studies & Research,Mumbai,Maharashtra
2025,Overall,,,Sasurie College of Engineering,Tiruppur,Tamil Nadu
2025,Overall,,,Satavahana College,Krishna,Andhra Pradesh
2025,Overall,,,"Satavahana University, Karimnagar",Gambhiraopet,Telangana
2025,Overall,,,Sathabdhi Degree College,KOTHAPETA,Andhra Pradesh
2025,Overall,,,Sathyabama Institute of Science and Technology,Chennai,Tamil Nadu
2025,Overall,,,"Satish Pradhan Dnyansadhana College, Thane (Arts, Science and Commerce )",Thane,Maharashtra
2025,Overall,,,Satya Degree College (Formerly S. B. G. N. M. Degree College),Vizianagaram,Andhra Pradesh
2025,Overall,,,Satya Krishna Degree College,Vizianagaram,Andhra Pradesh
2025,Overall,,,Satya Rama Degree College,Vizianagaram,Andhra Pradesh
2025,Overall,,,"Satya Sai College, BHEL, Bhopal",Bhopal,Madhya Pradesh
2025,Overall,,,"Sau Leena Kishor Mamidwar Institute of Management Studies & Research,
                                                Kosara, Chandrapur",Chandrapur,Maharashtra
2025,Overall,,,Saurashtra University,Rajkot,Gujarat
2025,Overall,,,"SAUTASHTRA EDUCATION TRUST MAHILA ARTS COMM. (B.B.A.) & B.C.A.
                                                COLLEGE-JUNAGADH",JUNAGADH-362001,Gujarat
2025,Overall,,,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu
2025,Overall,,,"Savitribai Phule Government College for Women, Loharu (Bhiwani)",Bhiwani,Haryana
2025,Overall,,,Savitribai Phule Mahila Mahavidyalaya,Satara,Maharashtra
2025,Overall,,,Savitribai Phule Pune University,Pune,Maharashtra
2025,Overall,,,Sawai Man Singh Medical College,Jaipur,Rajasthan
2025,Overall,,,SCAD College of Engineering and Technology,Cheranmahadevi,Tamil Nadu
2025,Overall,,,School of Engineering and Technology,Balaghat,Madhya Pradesh
2025,Overall,,,"SCHOOL OF MANAGEMENT SCIENCES, LUCKNOW",Lucknow,Uttar Pradesh
2025,Overall,,,"School of Pharmacy, Chouksey Engineering College",Bilaspur,Chhattisgarh
2025,Overall,,,School of Planning and Architecture Bhopal,Bhopal,Madhya Pradesh
2025,Overall,,,School of Planning and Architecture New Delhi,New Delhi,Delhi
2025,Overall,,,SCHOOL OF SCIENCE,Balaghat,Madhya Pradesh
2025,Overall,,,Science College,Nanded,Maharashtra
2025,Overall,,,Science College,Kokrajhar,Assam
2025,Overall,,,"Science College, Konkorada",Ganjam,Odisha
2025,Overall,,,Scient Institute of Technology,Hyderabad,Telangana
2025,Overall,,,"Scott Christian College, Nagercoil",Nagercoil,Tamil Nadu
2025,Overall,,,"SCS (Auto) College, Puri",PURI,Odisha
2025,Overall,,,SCTR's Pune Institute of Computer Technology,Pune,Maharashtra
2025,Overall,,,SDJ International College,Surat,Gujarat
2025,Overall,,,SDNB Vaishnav College,Chennai,Tamil Nadu
2025,Overall,,,"SEA College of Engineering & Technology, BANGALORE",Bengaluru,Karnataka
2025,Overall,,,Sea College of Nursing,Bengaluru,Karnataka
2025,Overall,,,"Seethalakshmi Achi College for Women, Pallathur",Pallathur,Tamil Nadu
2025,Overall,,,Selvamm Arts and Science College,Namakkal,Tamil Nadu
2025,Overall,,,Sengunthar Engineering College,Tiruchengode,Tamil Nadu
2025,Overall,,,Senior Arts College,Aurangabad,Maharashtra
2025,Overall,,,Senthamil College,Madurai,Tamil Nadu
2025,Overall,,,Seth Anandaram Jaipuria College,Kolkata,West Bengal
2025,Overall,,,"Seth Chunilal Amarchand Bohra Law College, Raichur",Raichur,Karnataka
2025,Overall,,,"Seth G B Podar PG College, Nawalgarh",Jhunjhunun,Rajasthan
2025,Overall,,,Seth Jai Parkash Mukand Lal Inst. of Engineering & Technology,Yamunanagar,Haryana
2025,Overall,,,"Seth Kesarimal Porwal College of Arts & Science & Commerce, Kamptee",Nagpur,Maharashtra
2025,Overall,,,Seth Phoolchand Agrawal Smriti College Nawapara Rajim,Raipur,Chhattisgarh
2025,Overall,,,"Seth R.N. Ruia Govt. College, Sikar",Ramgarh Shekhawati-331024,Rajasthan
2025,Overall,,,Sethu Institute of Technology,Virudhunagar,Tamil Nadu
2025,Overall,,,"Seva Sadan College, Burhanpur",Burhanpur,Madhya Pradesh
2025,Overall,,,SF's Sandip Institute of Technology and Research Centre,Mahiravani,Maharashtra
2025,Overall,,,Sh. Atamanand Jain Institute of Management & Technology,Ambala,Haryana
2025,Overall,,,"Sh. R.N. Girls College, Salasar, Sujangarh",SUJANGARH,Rajasthan
2025,Overall,,,"Sh.L.N.Hindu College, Rohtak.",Rohtak,Haryana
2025,Overall,,,Shadan College of Engineering & Technology,Hyderabad,Telangana
2025,Overall,,,Shadan Women's College of Engineering & Technology,Hyderabad,Telangana
2025,Overall,,,"Shah Satnam Ji Girls College, Sirsa",Sirsa,Haryana
2025,Overall,,,"Shahada Taluka Educational Society And Cooperative Educational Society
                                                Limited?s Senior Arts Mahila Mahavidyalaya, Shahada",Shahada,Maharashtra
2025,Overall,,,Shaheed Captain Ripudanman Singh Rajkiya Mahavidyalaya Sawai Madhopur,Sawai Madhopur,Rajasthan
2025,Overall,,,"Shaheed Mahendra Singh Bhakuni Rajkiya Mahavidyalaya Dugnakuri
                                                (Banlekh), Janpad Bageshwar",Bageshwar,Uttarakhand
2025,Overall,,,Shaheed Rajguru College of Applied Sciences for Women,Delhi,Delhi
2025,Overall,,,Shahid Matangani Hazra Govt. College for Women,Purba Medinipur,West Bengal
2025,Overall,,,Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu
2025,Overall,,,Shanti Business School,Ahmedabad,Gujarat
2025,Overall,,,Sharda University,Greater Noida,Uttar Pradesh
2025,Overall,,,Sharnbasva University,Kalaburagi,Karnataka
2025,Overall,,,SHASTRI SWAMI DHAMJIVANDASJI INSTITUTE OF INFO.TECH-JUNAGADH,Junagadh,Gujarat
2025,Overall,,,Sheila Raheja School of Business Management & Research,Mumbai,Maharashtra
2025,Overall,,,"Sher-e-Kashmir University of Agricultural Science and Technology of
                                                Jammu",Jammu,Jammu and Kashmir
2025,Overall,,,"Sher-e-Kashmir University of Agricultural Science and Technology of
                                                Kashmir",Srinagar,Jammu and Kashmir
2025,Overall,,,"Sheshadripuram Institute of Commerce & Mgmt., Sheshadripuram, No.40,
                                                Girls School Road, Bangalore -20.",Bengaluru,Karnataka
2025,Overall,,,Sheshdripuram Academy of Busienss Study,Bengaluru,Karnataka
2025,Overall,,,Sheth C. D. Barfiwala College of Commerce,Surat,Gujarat
2025,Overall,,,Sheth L. H. Science College,Mansa,Gujarat
2025,Overall,,,"Shibli National College, Azamgarh",Azamgarh,Uttar Pradesh
2025,Overall,,,Shibpur Dinobundhoo Institution (College),Howrah,West Bengal
2025,Overall,,,"SHIKSHA MANDAL?S GOVINDRAM SEKSARIA COLLEGE OF COMMERCE,WARDHA",Wardha,Maharashtra
2025,Overall,,,"Shikshan Prasarak Mandal's Sahebrao Shankarrao Dhamdhere Art & Commerce
                                                College, Talegaon Dhamdhere, Tal. Shirur, Dist. Pune 412208.",Pune,Maharashtra
2025,Overall,,,"Shikshan Prasarak Mandal's Smt. Ratnaprabhadevi Mohite Patil College of
                                                Home Science For Women",Akluj,Maharashtra
2025,Overall,,,"Shikshan Prasarak Sanstha`s, Sangamner Nagarpalika Arts, D. J. Malpani
                                                Commerce and B. N. Sarda Science College",Ahmednagar,Maharashtra
2025,Overall,,,Shikshan Prasark Mandals Ramnarain Ruia College Matunga Mumbai 400 019,Mumbai,Maharashtra
2025,Overall,,,"Shirur Shikshan Prasarak Mandal's Chandmal Tarachand Bora Arts, Commerce
                                                & Science College, Shirur-Ghodnadi, District - Pune 412210.",Shirur Ghodnadi,Maharashtra
2025,Overall,,,Shiv Nadar University,Gautam Buddha Nagar,Uttar Pradesh
2025,Overall,,,Shivaji Law College,Parbhani,Maharashtra
2025,Overall,,,"Shivaji Mahavidyalaya, Renapur",Renapur,Maharashtra
2025,Overall,,,"Shivaji Mahavidyalaya, Udgir",Udgir,Maharashtra
2025,Overall,,,Shivaji University,Kolhapur,Maharashtra
2025,Overall,,,Shivalik College of Engg.,DEHRADUN,Uttarakhand
2025,Overall,,,"Shivaraj College of Arts and Commerce & D.S. Kadam Science College,
                                                GADHINGLA",Kolhapur,Maharashtra
2025,Overall,,,"Shivlingeshwar College of Pharmacy, Almala, Tq. Ausa",LATUR,Maharashtra
2025,Overall,,,Shivprasad Sadanand Jaiswal College Arjuni/Morgaon Dist-Gondia,Gondiya,Maharashtra
2025,Overall,,,"Shivshakti Arts, Commerce College",Babhulgaon,Maharashtra
2025,Overall,,,"SHOBHIT UNIVERSITY, GANGOH",Saharanpur,Uttar Pradesh
2025,Overall,,,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh
2025,Overall,,,Shraddha PGDMLT College,POYDA(DHANSURA),Gujarat
2025,Overall,,,"Shram Sadhana Bombay Trust?s Arts, Commerce and Science College,
                                                Bambhori, Jalgaon",Jalgaon,Maharashtra
2025,Overall,,,Shree Guru Gobind Singh Tricentenary University,Gurgaon,Haryana
2025,Overall,,,SHREE JAGAT NARAYAN COLLEGE JATARA,Jatara,Madhya Pradesh
2025,Overall,,,"SHREE KRISHNA MAHILA MAHAVIDHYALAYA, SIKANDRA (DAUSA)",SIKANDRA,Rajasthan
2025,Overall,,,"SHREE L R TIWARI COLLEGE OF ENGINEERING, THANE",Thane,Maharashtra
2025,Overall,,,"Shree L R Tiwari Degree College of Arts, Commerce and Science",Miraroad,Maharashtra
2025,Overall,,,Shree M. L. Kakadiya MCA Mahila College,Amreli,Gujarat
2025,Overall,,,Shree Ramkrishna Institute of Computer Education & Applied Sciences,Surat,Gujarat
2025,Overall,,,Shree Rang Navchetan Mahila Arts College,Bharuch,Gujarat
2025,Overall,,,"Shree S. A. Surani Vidya Sankul - Smt. K K Shah Arts & Smt. L. B.
                                                Gunjariya Commerce College - Thara",THARA,Gujarat
2025,Overall,,,"Shree S.N Govt. P.G. College, Khandwa",Khandwa,Madhya Pradesh
2025,Overall,,,"Shree Sai Institute of Technology, Jaora Road, Ratlam 45700",Ratlam,Madhya Pradesh
2025,Overall,,,"Shree Sateri Pissani Education Soceity`s Shri Gopal Gaonkar Memorial Goa
                                                Multi Faculty College",South Goa,Goa
2025,Overall,,,"SHREE SHARDAPEETH ARTS,COMM.& EDUCATION COLLEGE-DWARKA",DWARKA,Gujarat
2025,Overall,,,Shree Venkateshwara Hi-Tech Engineering College,Erode,Tamil Nadu
2025,Overall,,,"Shreemant Bhaiyyasaheb Rajemane College, MHASWAD",SATARA,Maharashtra
2025,Overall,,,"Shreeyash Institute of Pharmaceutical Education and Research, Aurangabad",chh. Sambhajinagar,Maharashtra
2025,Overall,,,Shreeyash Pratishthan`s Shreeyash College of Engineering and Technology,Aurangabad,Maharashtra
2025,Overall,,,"Shri Babu Kaliram Rakesh Rajkiya Mahavidyalaya Churiyala, Bhagwanpur,
                                                Haridwar",Haridwar,Uttarakhand
2025,Overall,,,Shri Baburao Patil College of Arts and Science Commerce,Solapur,Maharashtra
2025,Overall,,,SHRI BALAJI SHIKSHAN PRASARAK MANDAL'S B.PHARMACY COLLEGE,Ambajogai,Maharashtra
2025,Overall,,,SHRI BANASKANTHA ANJANA PATEL KELVANI MANDAL SANCHALIT COMMERCE COLLEGE,PALANPUR,Gujarat
2025,Overall,,,"SHRI BKAPKM SANCHALIT SCIENCE COLLEGE, PALANPUR",PALANPUR,Gujarat
2025,Overall,,,"Shri Chatrapati Shivaji Kala Mahavidyalaya , Asegaon Purna , Tq- Chandur
                                                Bazar.",Asegaon Purna,Maharashtra
2025,Overall,,,Shri Chhatrapati Shivaji College,Dist. Osmanabad,Maharashtra
2025,Overall,,,"Shri Cloth Market Instt. Of Prof. Studies, Bada Ganpati, Indore",INDORE,Madhya Pradesh
2025,Overall,,,"SHRI D N INSTITUTE BUSINESS ADMINISTRATION, ANAND",Anand,Gujarat
2025,Overall,,,"Shri Dadasaheb Rajale Education Sanstha`s Dada Patil Rajale Arts &
                                                Science College",Ahmednagar,Maharashtra
2025,Overall,,,Shri Dnyanesh Mahavidyalaya,District Chandrapur,Maharashtra
2025,Overall,,,Shri G. H. GOSRANI COMMERCE & Shri D. D. NAGDA B.B.A.COLLEGE JAMNAGAR,Jamnagar,Gujarat
2025,Overall,,,Shri G. S. Institute of Technology & Science,Indore,Madhya Pradesh
2025,Overall,,,"Shri Govindrao Munghate Arts & Science College, Kurkheda",Gadchiroli,Maharashtra
2025,Overall,,,SHRI GURU GOBIND SINGHJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,Nanded,Maharashtra
2025,Overall,,,Shri Guru Ram Rai University,Dehradun,Uttarakhand
2025,Overall,,,SHRI GURU SANDIPANI GIRLS INSTITUTE OF PROFESSIONAL STUDIES,ujjain,Madhya Pradesh
2025,Overall,,,SHRI GURU SANDIPANI INSTITUTE OF MANAGEMENT,ujjain,Madhya Pradesh
2025,Overall,,,"Shri Guru Sandipani Institute of Technology & Science, Opposite R D
                                                Gardi Medical College, Village-Surasa, Agar Road, Ujjain",ujjain,Madhya Pradesh
2025,Overall,,,"Shri Guru Teg Bhadur Khalsa College, Goraakhpur, Jabalpur",Jabalpur,Madhya Pradesh
2025,Overall,,,SHRI H S SHAH COLLEGE OF COMMERCE,MODASA,Gujarat
2025,Overall,,,Shri H.L. Patel Arts & Commerce College - Bhayavadar,Bhayavadar,Gujarat
2025,Overall,,,Shri Jagdish Prasad Jhabarmal Tibrewala University,Jhunjhunu,Rajasthan
2025,Overall,,,"Shri Jayantilal Hirachand Sanghvi Gujarati Innovative College of
                                                Commerce and Science",indore,Madhya Pradesh
2025,Overall,,,Shri Kapil Muni Government College for Women,kaithal,Haryana
2025,Overall,,,"Shri Lal Bhadur Shashtri Rashtriya Sanskrit Vidyapith, New Delhi",South,Delhi
2025,Overall,,,SHRI M.M.GHODASARA MAHILA ARTS & COMM.COLLEGE-JUNAGADH,JUNAGADH,Gujarat
2025,Overall,,,Shri Manilal Kadakia College of Management & Computer Studies,Ankleshwar 393001,Gujarat
2025,Overall,,,Shri Mata Vaishno Devi University,Katra,Jammu and Kashmir
2025,Overall,,,"Shri MH Kadakia Institute of Management & Computer Studies
                                                (SFI)-Ankleshwar 771",ANKLESHWAR,Gujarat
2025,Overall,,,Shri MohanLal college Of Arts Science & Management,Satna,Madhya Pradesh
2025,Overall,,,"Shri Muktanand Arts, Science & Commerce College",Gangapur,Maharashtra
2025,Overall,,,Shri N. K. Mehta & Smt. M. F. Dani Arts College,MALVAN,Gujarat
2025,Overall,,,Shri P.K. Chaudhari Mahila Arts College,Gandhinagar,Gujarat
2025,Overall,,,"Shri Pragya Mahavidyalaya, Bijainagar",Bijainagar,Rajasthan
2025,Overall,,,Shri R. K. Parikh Arts & Science College,Petlad - 388450,Gujarat
2025,Overall,,,"SHRI RAM GROUP OF INSTITUTIONS (FACULTY OF ENGINEERING, PHARMACY, MCA,
                                                MBA) JABALPUR (M.P.)",JABALPUR,Madhya Pradesh
2025,Overall,,,"Shri Ram Institute of Information Technology, A.B. Road, NH 3 Banmore,
                                                Gwalior",MORENA,Madhya Pradesh
2025,Overall,,,"Shri Ram Institute of Technology, ITI, Madhotal, Jabalpur-482002",Jabalpur,Madhya Pradesh
2025,Overall,,,Shri Ram Murti Smarak College of Engineering & Technology,Bareilly,Uttar Pradesh
2025,Overall,,,"Shri Ram Singh Dhoni Rajkiya Mahavidyalaya, Jainti (Almora)",Almora,Uttarakhand
2025,Overall,,,Shri Ramswaroop Memorial University,Bararbanki,Uttar Pradesh
2025,Overall,,,Shri Raosaheb Ramrao Patil Mahavidyalaya,Savlaj,Maharashtra
2025,Overall,,,Shri Ratanlal Kanwarlal Patni Girls' College,Kishangarh,Rajasthan
2025,Overall,,,SHRI RAWAT PURA SARKAR COLLEGE OF MANAGEMENT & SCIENCE,Datia,Madhya Pradesh
2025,Overall,,,SHRI RAWATPURA SARKAR SNATAK COLLEGE,DATIA,Madhya Pradesh
2025,Overall,,,Shri S. G. Patel Arts & Shri P. K. Desai Commerce College,Tapi,Gujarat
2025,Overall,,,SHRI SAI COLLEGE OF ENGINEERING & TECHNOLOGY,Chandrapur,Maharashtra
2025,Overall,,,"Shri Sanskar Mahila Mahavidyalaya, Jaipur",JAIPUR,Rajasthan
2025,Overall,,,"Shri Sant Gajanan Maharaj Engineering College, Shegaon.",Shegaon,Maharashtra
2025,Overall,,,Shri Shahaji Chh. Mahavidyalaya,Dist. Kolhapur,Maharashtra
2025,Overall,,,"Shri Shambhubhai V. Patel College of Computer Science & Business
                                                Management",Surat,Gujarat
2025,Overall,,,Shri Shankaracharya Institute of Professional Management & Technology,Raipur,Chhattisgarh
2025,Overall,,,Shri Shankaracharya Mahavidyalaya,Bhilai,Chhattisgarh
2025,Overall,,,Shri Shankaracharya Technical Campus,Bhilai,Chhattisgarh
2025,Overall,,,"Shri Shivaji Arts , Commerce College , Morshi Road,Amravati.",Amravati,Maharashtra
2025,Overall,,,"Shri Shivaji Arts, Commerce & Science College, Akot",AKOT,Maharashtra
2025,Overall,,,"Shri Shivaji College, Vasmat Road, Parbhani",Parbhani,Maharashtra
2025,Overall,,,"Shri Shivaji Maratha Societys Institute of Management and
                                                Research,Parvati, Aranyeshwar, Pune 411009",Pune,Maharashtra
2025,Overall,,,"SHRI SHIVAJI VIDYA PRASARAK SANSTHA'S LATE BAPUSAHEB SHIVAJIRAO DEORE
                                                COLLEGE OF ENGINEERING, DHULE",Dhule,Maharashtra
2025,Overall,,,"SHRI SIDDARAMAPPA BASAPPA MAMDAPUR ARTS/SCI/COMM/COLLEGE, BADAMI",Badami,Karnataka
2025,Overall,,,"SHRI SITARAMBHAI NARANJI PATEL INSTITUTE OF TECHNOLOGY, MANAGED BY
                                                VIDYABHARTI TRUST,UMRAKH -BARDOLI",Umrakh,Gujarat
2025,Overall,,,"SHRI SWAMINARAYAN COLLEGE OF PHARMACY, KALOL 258",Kalol,Gujarat
2025,Overall,,,"Shri Tilok Jain Dnyan Prasarak Mandals Shri Anand Science College,
                                                Pathardi, Dist.Ahmednagar 414102",Ahmadnagar,Maharashtra
2025,Overall,,,"Shri Umiya Girls College, Rau Indore",Indore,Madhya Pradesh
2025,Overall,,,Shri Uttar Gujarat B. B. A. College,Surat,Gujarat
2025,Overall,,,Shri Uttar Gujarat B. C. A. College,SURAT,Gujarat
2025,Overall,,,Shri V. J. Modha College of Information Technology,PORBANDAR,Gujarat
2025,Overall,,,Shri Vaishnav Institute of Management,Indore,Madhya Pradesh
2025,Overall,,,Shri Vaishnav Vidyapeeth Vishwavidyalaya,Indore,Madhya Pradesh
2025,Overall,,,Shri Vidya Vikas Mandals Shri Sant Damaji Mahaviyalaya,MANGALWEDHA,Maharashtra
2025,Overall,,,Shri Vijaysinha Yadav College,Kolhapur,Maharashtra
2025,Overall,,,"Shri Vile Parle Kelavani Mandal?s Institute of Technology, Dhule",Dhule,Maharashtra
2025,Overall,,,"Shri Vile Parle Kelavani Mandal's Institute Of Pharmacy, Dhule",Dhule,Maharashtra
2025,Overall,,,Shri Vishnu Engineering College for Women,Bhimavaram,Andhra Pradesh
2025,Overall,,,"SHRI VITTHAL EDUCATION AND RECARCH INSTIIUTES COLLEGE OF PHARMACY
                                                GOPALPUR PB.NO 54 TAL.PANDHARPUR DIST-SOLAPUR",Pandharpur,Maharashtra
2025,Overall,,,"Shri Vyanktesh Arts, Commerce College",Buldana,Maharashtra
